TIRF Data File: Project 1792; Run 40; ISO False; ID 2ium6G1
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	RE	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	cm	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
33.92	11.52	14.949	-1.487	31.22	-91.53	-10748.69	-6255.23	-3.60	-29.84	0.01	1.72	24.10	89.35	33.03	55.55	58.61	23.89	27.58	28.85	-6249.75	12.71	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.93	11.57	14.950	-1.490	31.22	-95.92	-10733.37	-6261.62	-3.64	-30.84	0.02	1.71	24.05	89.84	33.01	55.55	58.59	23.86	27.58	28.86	-6249.75	12.81	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.94	11.59	14.954	-1.489	31.22	-97.07	-10738.15	-6268.45	-4.06	-31.19	0.02	1.71	24.05	90.21	32.93	55.64	58.56	23.74	27.59	28.87	-6249.75	12.81	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.95	11.65	14.962	-1.484	31.23	-98.81	-10749.41	-6270.34	-6.03	-32.25	0.02	1.71	24.06	90.45	33.00	55.77	58.55	23.69	27.59	28.86	-6249.75	12.91	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.96	11.70	14.956	-1.486	31.22	-100.06	-10757.80	-6280.28	-4.66	-33.28	0.02	1.71	24.09	91.06	32.94	55.89	58.56	23.63	27.58	28.86	-6249.75	12.91	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.97	11.76	14.950	-1.494	31.22	-99.83	-10769.89	-6286.18	-5.80	-34.08	0.02	1.71	24.07	91.55	32.92	56.01	58.54	23.55	27.58	28.87	-6249.75	13.00	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.98	11.82	14.954	-1.491	31.23	-100.63	-10777.99	-6290.76	-7.82	-34.86	0.02	1.71	24.04	92.04	32.90	56.08	58.58	23.50	27.56	28.89	-6249.75	13.00	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
33.99	11.87	14.953	-1.489	31.22	-100.56	-10785.96	-6294.75	-7.80	-34.84	0.02	1.71	24.02	92.40	32.92	56.14	58.61	23.41	27.56	28.89	-6249.75	13.10	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.00	11.89	14.951	-1.490	31.22	-101.36	-10800.81	-6299.69	-6.31	-34.33	0.02	1.71	24.04	92.77	32.85	56.30	58.73	23.33	27.56	28.86	-6249.75	13.10	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.01	11.98	14.962	-1.484	31.22	-101.02	-10815.04	-6294.21	-7.80	-34.44	0.02	1.72	24.05	93.14	32.97	56.30	58.83	23.23	27.53	28.82	-6249.75	13.20	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.02	12.00	14.954	-1.484	31.22	-101.01	-10811.54	-6294.71	-5.80	-34.44	0.02	1.72	24.03	93.38	32.94	56.43	58.94	23.18	27.50	28.81	-6249.75	13.20	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.03	12.04	14.959	-1.489	31.22	-100.32	-10807.42	-6299.48	-4.95	-34.66	0.02	1.72	23.99	93.62	32.95	56.51	59.08	23.21	27.46	28.78	-6249.75	13.29	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.04	12.13	14.959	-1.484	31.22	-98.93	-10794.53	-6293.23	-5.15	-34.46	0.02	1.72	23.98	94.23	32.99	56.61	59.27	23.30	27.43	28.75	-6249.75	13.29	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.05	12.15	14.953	-1.481	31.22	-99.15	-10787.78	-6298.44	-3.74	-34.95	0.02	1.71	24.01	94.72	32.88	56.74	59.46	23.35	27.38	28.71	-6249.75	13.39	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.06	12.23	14.953	-1.494	31.22	-97.76	-10781.30	-6290.09	-4.82	-34.43	0.02	1.71	24.07	95.09	32.95	56.85	59.61	23.48	27.40	28.67	-6249.75	13.39	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.07	12.26	14.953	-1.480	31.22	-98.35	-10767.00	-6290.63	-3.43	-34.81	0.02	1.71	24.12	95.58	32.88	56.90	59.78	23.59	27.40	28.62	-6249.75	13.49	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.08	12.32	14.956	-1.494	31.22	-95.38	-10744.79	-6282.95	-3.81	-34.02	0.02	1.71	24.11	95.82	32.95	56.98	59.96	23.73	27.46	28.58	-6249.75	13.49	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.09	12.38	14.950	-1.490	31.22	-93.86	-10717.29	-6277.35	-4.15	-33.77	0.01	1.71	24.06	96.06	33.01	57.08	60.12	23.86	27.41	28.59	-6249.75	13.58	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.10	12.39	14.951	-1.484	31.22	-88.11	-10690.75	-6269.98	-4.10	-32.89	0.01	1.71	24.04	96.55	32.90	57.11	60.29	23.98	27.46	28.59	-6249.75	13.58	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.11	12.43	14.951	-1.487	31.22	-86.94	-10669.40	-6268.96	-3.77	-33.17	0.01	1.70	24.08	96.92	32.87	57.11	60.44	24.09	27.48	28.63	-6249.75	13.68	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.12	12.51	14.951	-1.484	31.22	-83.04	-10654.37	-6263.53	-4.06	-33.07	0.01	1.70	24.14	97.04	33.03	57.11	60.56	24.21	27.50	28.66	-6249.75	13.68	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.13	12.54	14.957	-1.490	31.22	-82.83	-10652.19	-6262.02	-2.59	-33.32	0.01	1.70	24.15	97.41	33.00	57.19	60.65	24.47	27.53	28.68	-6249.75	13.78	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.14	12.58	14.949	-1.484	31.22	-82.31	-10650.62	-6258.67	-2.55	-33.93	0.01	1.70	24.15	97.65	33.02	57.24	60.75	24.77	27.54	28.68	-6249.75	13.78	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.15	12.62	14.950	-1.487	31.22	-82.62	-10650.79	-6261.97	-0.68	-34.13	0.01	1.70	24.10	98.14	32.95	57.27	60.86	25.12	27.56	28.66	-6249.75	13.87	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.16	12.66	14.951	-1.484	31.22	-84.44	-10648.48	-6263.41	-0.45	-34.25	0.01	1.70	24.09	98.26	33.01	57.35	60.93	25.25	27.59	28.63	-6249.75	13.87	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.17	12.69	14.947	-1.490	31.22	-86.23	-10638.83	-6265.85	-2.13	-34.36	0.01	1.70	24.13	98.75	32.94	57.45	61.02	25.37	27.61	28.62	-6249.75	13.97	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.18	12.73	14.956	-1.489	31.22	-88.09	-10643.62	-6268.44	-5.20	-34.16	0.01	1.70	24.18	99.12	32.91	57.51	61.10	25.50	27.66	28.64	-6249.75	13.97	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.19	12.80	14.954	-1.493	31.22	-90.65	-10664.42	-6273.43	-5.90	-34.73	0.01	1.70	24.18	99.36	33.03	57.56	61.15	25.80	27.66	28.61	-6249.75	14.07	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.20	12.84	14.953	-1.481	31.22	-90.40	-10686.79	-6279.07	-7.27	-34.54	0.01	1.70	24.13	99.73	33.00	57.67	61.20	26.17	27.75	28.59	-6249.75	14.07	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.21	12.86	14.951	-1.487	31.22	-93.30	-10711.06	-6282.37	-9.71	-34.99	0.01	1.70	24.10	100.34	32.85	57.82	61.24	26.43	27.74	28.56	-6249.75	14.16	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.22	12.95	14.954	-1.481	31.22	-94.01	-10730.35	-6290.47	-9.70	-34.45	0.01	1.71	24.07	100.46	33.05	57.93	61.28	26.56	27.79	28.55	-6249.75	14.16	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.23	12.99	14.956	-1.487	31.22	-94.44	-10730.77	-6295.16	-8.71	-34.37	0.02	1.70	24.07	101.07	32.94	58.06	61.29	26.53	27.82	28.55	-6249.75	14.26	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.24	13.07	14.954	-1.486	31.22	-92.60	-10714.03	-6299.09	-9.03	-34.24	0.01	1.70	24.03	101.43	33.01	58.20	61.35	26.58	27.84	28.54	-6249.75	14.26	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.25	13.08	14.950	-1.487	31.22	-91.93	-10696.08	-6296.56	-10.40	-34.79	0.01	1.70	24.02	102.04	32.86	58.32	61.37	26.56	27.90	28.53	-6249.75	14.36	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.26	13.14	14.953	-1.491	31.22	-93.13	-10678.22	-6297.92	-9.60	-35.58	0.01	1.70	24.05	102.04	33.00	58.53	61.44	26.46	27.93	28.51	-6249.75	14.36	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.27	13.20	14.956	-1.489	31.22	-94.74	-10663.62	-6303.76	-8.02	-37.14	0.02	1.69	24.07	102.41	33.02	58.72	61.54	26.38	27.98	28.47	-6249.75	14.45	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.28	13.25	14.963	-1.487	31.22	-94.18	-10661.42	-6306.10	-7.71	-38.70	0.01	1.69	24.06	102.90	33.00	58.94	61.59	26.33	27.98	28.43	-6249.75	14.45	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.29	13.31	14.960	-1.491	31.22	-92.19	-10667.46	-6308.48	-7.94	-39.07	0.01	1.69	24.02	103.26	33.03	59.10	61.72	26.27	28.00	28.41	-6249.75	14.55	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.30	13.35	14.951	-1.497	31.22	-90.99	-10680.37	-6313.56	-8.54	-40.32	0.01	1.69	24.02	103.63	33.00	59.19	61.82	26.15	28.05	28.39	-6249.75	14.55	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.31	13.40	14.951	-1.490	31.22	-89.49	-10685.99	-6320.41	-8.11	-40.95	0.01	1.69	24.04	103.87	33.06	59.22	61.89	26.08	28.06	28.37	-6249.75	14.65	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.32	13.46	14.954	-1.493	31.22	-87.70	-10682.02	-6328.50	-8.29	-41.16	0.01	1.69	24.10	104.24	33.08	59.23	61.93	25.97	28.03	28.37	-6249.75	14.65	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.33	13.48	14.954	-1.490	31.22	-88.30	-10685.58	-6335.81	-7.78	-40.91	0.01	1.69	24.10	104.48	33.05	59.19	61.98	25.95	27.98	28.36	-6249.75	14.74	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.34	13.49	14.949	-1.489	31.22	-86.98	-10710.59	-6339.66	-9.25	-39.44	0.01	1.69	24.08	104.85	32.98	59.15	62.01	25.97	27.97	28.36	-6249.75	14.74	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.35	13.57	14.956	-1.484	31.22	-86.91	-10745.38	-6341.79	-8.55	-38.77	0.01	1.69	24.04	105.22	33.05	59.10	62.07	26.00	27.93	28.34	-6249.75	14.84	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.36	13.63	14.953	-1.481	31.22	-86.92	-10779.99	-6335.21	-10.87	-37.16	0.01	1.70	24.06	105.58	33.07	59.02	62.11	25.98	27.93	28.33	-6249.75	14.84	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.37	13.66	14.957	-1.489	31.22	-85.57	-10799.08	-6326.93	-10.76	-36.01	0.01	1.71	24.11	105.70	33.12	58.96	62.15	25.93	27.93	28.31	-6249.75	14.93	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.38	13.70	14.949	-1.489	31.22	-88.27	-10801.06	-6324.32	-9.22	-35.43	0.01	1.71	24.17	106.31	33.02	58.88	62.18	25.85	27.92	28.30	-6249.75	14.93	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.39	13.77	14.954	-1.483	31.22	-90.41	-10788.00	-6314.66	-10.47	-34.78	0.01	1.71	24.18	106.56	33.13	58.81	62.23	25.83	27.90	28.33	-6249.75	15.03	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.40	13.83	14.947	-1.489	31.22	-92.50	-10751.74	-6307.48	-8.66	-35.09	0.01	1.70	24.15	107.17	33.07	58.73	62.25	25.68	27.88	28.34	-6249.75	15.03	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.41	13.90	14.949	-1.487	31.22	-93.13	-10706.15	-6298.71	-8.37	-35.49	0.01	1.70	24.11	107.78	33.06	58.61	62.28	25.62	27.87	28.35	-6249.75	15.11	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.42	13.94	14.953	-1.483	31.22	-90.45	-10667.49	-6298.99	-6.13	-35.20	0.01	1.69	24.13	108.02	33.08	58.53	62.31	25.52	27.88	28.35	-6249.75	15.11	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.43	13.98	14.959	-1.484	31.22	-88.45	-10632.20	-6288.63	-7.65	-34.69	0.01	1.69	24.17	108.39	33.05	58.44	62.34	25.42	27.85	28.36	-6249.75	15.21	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.44	14.04	14.954	-1.486	31.22	-88.74	-10606.04	-6283.40	-7.16	-34.88	0.01	1.69	24.21	108.75	33.07	58.38	62.33	25.24	27.85	28.36	-6249.75	15.21	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.45	14.09	14.947	-1.490	31.23	-89.24	-10604.68	-6273.64	-7.81	-35.15	0.01	1.69	24.23	109.24	33.06	58.36	62.32	25.09	27.84	28.35	-6249.75	15.30	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.46	14.13	14.953	-1.481	31.22	-90.38	-10613.95	-6264.84	-7.14	-36.14	0.01	1.69	24.18	109.61	33.03	58.36	62.30	24.91	27.82	28.34	-6249.75	15.30	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.47	14.18	14.950	-1.490	31.22	-91.51	-10608.38	-6259.03	-6.01	-37.14	0.01	1.69	24.13	109.98	33.06	58.38	62.30	24.69	27.79	28.34	-6249.75	15.40	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.48	14.24	14.954	-1.489	31.22	-91.27	-10597.25	-6263.26	-5.73	-37.93	0.01	1.69	24.13	110.22	33.11	58.51	62.30	24.51	27.74	28.33	-6249.75	15.40	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.49	14.30	14.957	-1.489	31.22	-92.90	-10603.25	-6268.47	-7.03	-38.30	0.01	1.69	24.14	110.71	33.09	58.61	62.29	24.44	27.67	28.31	-6249.75	15.50	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.50	14.32	14.954	-1.486	31.22	-92.18	-10624.51	-6268.66	-7.44	-36.91	0.01	1.69	24.12	111.07	33.03	58.70	62.26	24.29	27.64	28.30	-6249.75	15.50	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.51	14.39	14.953	-1.481	31.22	-94.16	-10633.46	-6273.17	-5.90	-36.75	0.02	1.70	24.10	111.56	33.06	58.80	62.27	24.19	27.63	28.31	-6249.75	15.59	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.52	14.45	14.953	-1.483	31.22	-94.76	-10629.17	-6277.48	-4.89	-37.80	0.02	1.69	24.07	112.05	33.04	58.88	62.24	24.08	27.58	28.30	-6249.75	15.59	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.53	14.50	14.951	-1.487	31.23	-94.83	-10627.45	-6284.21	-5.68	-38.47	0.02	1.69	24.09	112.42	33.06	58.98	62.22	23.94	27.58	28.29	-6249.75	15.69	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.54	14.56	14.953	-1.490	31.23	-94.52	-10630.98	-6280.91	-7.66	-38.91	0.02	1.69	24.05	112.54	33.15	59.06	62.20	23.83	27.56	28.29	-6249.75	15.69	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.55	14.60	14.953	-1.481	31.22	-92.10	-10628.54	-6287.11	-6.15	-39.04	0.01	1.69	24.02	112.78	33.17	59.23	62.20	23.69	27.54	28.29	-6249.75	15.79	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.56	14.63	14.947	-1.484	31.22	-92.54	-10630.04	-6292.15	-5.76	-39.93	0.01	1.69	24.03	113.39	33.07	59.30	62.19	23.63	27.50	28.28	-6249.75	15.79	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.57	14.67	14.957	-1.490	31.23	-92.26	-10636.19	-6299.42	-4.51	-40.71	0.01	1.69	24.07	113.76	33.05	59.46	62.20	23.55	27.48	28.28	-6249.75	15.88	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.58	14.73	14.944	-1.490	31.23	-93.29	-10649.75	-6297.00	-6.68	-40.70	0.01	1.69	24.11	113.88	33.14	59.56	62.29	23.45	27.50	28.25	-6249.75	15.88	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.59	14.74	14.954	-1.478	31.22	-97.41	-10661.93	-6305.01	-5.93	-41.51	0.02	1.69	24.14	114.12	33.11	59.70	62.39	23.41	27.50	28.23	-6249.75	15.98	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.60	14.80	14.950	-1.490	31.23	-95.88	-10671.31	-6299.74	-6.81	-40.95	0.02	1.69	24.13	114.25	33.20	59.80	62.44	23.46	27.51	28.22	-6249.75	15.98	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.61	14.84	14.951	-1.486	31.22	-94.50	-10671.15	-6301.88	-5.88	-41.07	0.01	1.69	24.08	114.73	33.14	59.88	62.57	23.46	27.51	28.21	-6249.75	16.08	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.62	14.89	14.956	-1.490	31.22	-94.53	-10664.50	-6298.36	-6.70	-41.08	0.02	1.69	24.08	115.22	33.13	59.97	62.72	23.46	27.50	28.20	-6249.75	16.08	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.63	14.93	14.957	-1.493	31.23	-94.78	-10657.78	-6295.21	-7.66	-40.62	0.02	1.69	24.13	115.71	33.07	60.02	62.89	23.55	27.53	28.22	-6249.75	16.17	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.64	14.99	14.953	-1.493	31.23	-95.85	-10642.93	-6294.22	-5.70	-40.29	0.02	1.69	24.18	116.20	33.05	60.10	63.07	23.61	27.56	28.22	-6249.75	16.17	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.65	15.02	14.954	-1.491	31.23	-96.71	-10623.15	-6284.37	-5.03	-39.58	0.02	1.69	24.18	116.20	33.14	60.18	63.23	23.71	27.58	28.23	-6249.75	16.27	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.66	15.08	14.959	-1.486	31.22	-95.88	-10598.86	-6279.74	-3.38	-39.10	0.02	1.69	24.14	116.69	33.12	60.28	63.41	23.81	27.59	28.24	-6249.75	16.27	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.67	15.15	14.957	-1.491	31.23	-93.28	-10575.95	-6265.99	-3.65	-38.53	0.01	1.69	24.10	117.17	33.15	60.41	63.60	23.93	27.63	28.28	-6249.75	16.37	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.68	15.19	14.954	-1.491	31.23	-92.93	-10556.48	-6261.38	-2.32	-38.64	0.01	1.69	24.10	117.66	33.09	60.51	63.72	24.16	27.63	28.30	-6249.75	16.37	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.69	15.21	14.949	-1.486	31.22	-92.53	-10541.45	-6262.73	0.17	-39.05	0.01	1.68	24.13	117.66	33.13	60.60	63.87	24.51	27.66	28.33	-6249.75	16.46	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.70	15.30	14.959	-1.493	31.23	-94.40	-10532.54	-6256.40	-0.79	-39.51	0.02	1.68	24.18	118.15	33.19	60.65	63.98	24.86	27.67	28.34	-6249.75	16.46	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.71	15.36	14.959	-1.494	31.23	-91.41	-10532.75	-6256.84	-2.63	-39.04	0.01	1.68	24.16	118.76	33.15	60.71	64.06	25.07	27.69	28.36	-6249.75	16.56	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.72	15.40	14.954	-1.484	31.22	-93.63	-10531.47	-6262.76	-3.05	-40.03	0.01	1.68	24.14	118.88	33.19	60.83	64.19	25.24	27.71	28.39	-6249.75	16.56	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.73	15.45	14.951	-1.496	31.23	-93.93	-10543.64	-6266.93	-5.86	-39.58	0.01	1.68	24.12	119.37	33.18	60.88	64.30	25.45	27.72	28.41	-6249.75	16.66	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.74	15.47	14.954	-1.491	31.22	-93.02	-10572.16	-6278.39	-4.73	-38.99	0.01	1.68	24.10	120.10	33.01	60.96	64.38	25.82	27.77	28.42	-6249.75	16.66	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.75	15.57	14.956	-1.489	31.23	-93.42	-10607.28	-6280.02	-8.71	-38.25	0.01	1.69	24.06	120.35	33.15	61.08	64.43	26.20	27.79	28.41	-6249.75	16.75	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.76	15.60	14.953	-1.497	31.23	-92.48	-10640.67	-6284.67	-9.64	-37.65	0.01	1.69	24.03	120.96	33.06	61.25	64.49	26.38	27.84	28.40	-6249.75	16.75	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.77	15.64	14.956	-1.491	31.22	-92.43	-10654.20	-6291.85	-8.43	-36.99	0.01	1.69	24.04	121.20	33.07	61.37	64.58	26.51	27.87	28.40	-6249.75	16.85	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.78	15.71	14.951	-1.489	31.22	-92.81	-10647.44	-6294.20	-8.85	-37.21	0.01	1.69	24.08	121.57	33.13	61.54	64.64	26.55	27.90	28.41	-6249.75	16.85	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.79	15.71	14.956	-1.487	31.23	-91.98	-10637.48	-6299.75	-8.83	-37.71	0.01	1.69	24.10	121.81	33.06	61.76	64.72	26.55	27.93	28.41	-6249.75	16.95	15.000	0.00	24.00	-1.500	26.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.80	15.77	14.954	-1.484	31.22	-90.88	-10628.31	-6298.91	-8.62	-38.66	0.01	1.69	24.07	121.81	33.18	61.95	64.82	26.48	27.95	28.39	-6249.75	16.95	15.000	0.00	24.00	-1.500	26.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.81	15.85	14.953	-1.491	31.23	-89.19	-10624.32	-6304.48	-7.47	-39.56	0.01	1.69	24.03	122.54	33.14	62.15	64.93	26.40	27.95	28.40	-6249.75	17.04	15.000	0.00	24.00	-1.500	26.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
34.82	15.90	14.954	-1.494	31.23	-91.09	-10622.29	-6306.02	-7.50	-41.64	0.01	1.68	24.01	122.91	33.16	62.28	65.04	26.27	27.95	28.37	-6249.75	17.04	15.000	0.00	24.00	-1.500	26.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
